state,year,pollib_median,state_fips,state_name,stateno,state_icpsr
ID,2019,1.5333607220749,16,IDAHO,12,63
ID,2020,1.55121496394061,16,IDAHO,12,63
IL,2015,-1.31294721840599,17,ILLINOIS,13,21
IL,2016,-1.28405627661522,17,ILLINOIS,13,21
IL,2017,-1.51175954057319,17,ILLINOIS,13,21
IL,2018,-1.75860459449544,17,ILLINOIS,13,21
IL,2019,-1.73644974431169,17,ILLINOIS,13,21
IL,2020,-1.87246428715557,17,ILLINOIS,13,21
IN,2015,1.13456698176493,18,INDIANA,14,22
IN,2016,1.18190766741054,18,INDIANA,14,22
IN,2017,1.20458347941705,18,INDIANA,14,22
IN,2018,1.2121120699485,18,INDIANA,14,22
IN,2019,1.2024437235727,18,INDIANA,14,22
IN,2020,1.12707021225443,18,INDIANA,14,22
KS,2015,0.929425974636367,20,KANSAS,16,32
KS,2016,0.97181858490061,20,KANSAS,16,32
KS,2017,0.996701858209238,20,KANSAS,16,32
KS,2018,1.10901657905594,20,KANSAS,16,32
KS,2019,1.05396547505306,20,KANSAS,16,32
KS,2020,1.08623148190818,20,KANSAS,16,32
KY,2015,0.914089534912625,21,KENTUCKY,17,51
KY,2016,0.949590131044882,21,KENTUCKY,17,51
KY,2017,1.33049339877344,21,KENTUCKY,17,51
KY,2018,1.33823649976375,21,KENTUCKY,17,51
KY,2019,1.38042183439007,21,KENTUCKY,17,51
KY,2020,1.30335172780028,21,KENTUCKY,17,51
LA,2015,1.44372521207396,22,LOUISIANA,18,45
LA,2016,1.40779778103411,22,LOUISIANA,18,45
LA,2017,1.37984049148008,22,LOUISIANA,18,45
LA,2018,1.42681752411333,22,LOUISIANA,18,45
LA,2019,1.45550062450334,22,LOUISIANA,18,45
LA,2020,1.49362391642601,22,LOUISIANA,18,45
MA,2015,-2.28207180499236,25,MASSACHUSETTS,21,3
MA,2016,-2.48378164391505,25,MASSACHUSETTS,21,3
MA,2017,-2.63372842847179,25,MASSACHUSETTS,21,3
MA,2018,-2.6890448597929,25,MASSACHUSETTS,21,3
MA,2019,-2.76474162176738,25,MASSACHUSETTS,21,3
MA,2020,-2.78021435178555,25,MASSACHUSETTS,21,3
MD,2015,-2.13418912857283,24,MARYLAND,20,52
MD,2016,-2.14668684369796,24,MARYLAND,20,52
MD,2017,-2.12792116489826,24,MARYLAND,20,52
MD,2018,-2.38969043601669,24,MARYLAND,20,52
MD,2019,-2.32142759183521,24,MARYLAND,20,52
MD,2020,-2.43277182772417,24,MARYLAND,20,52
ME,2015,-1.34104042750292,23,MAINE,19,2
ME,2016,-1.29518388139202,23,MAINE,19,2
ME,2017,-1.35291157839988,23,MAINE,19,2
ME,2018,-1.44784241314288,23,MAINE,19,2
ME,2019,-2.01062317807794,23,MAINE,19,2
ME,2020,-2.09503480678891,23,MAINE,19,2
MI,2015,0.109675183257197,26,MICHIGAN,22,23
MI,2016,0.129467132305806,26,MICHIGAN,22,23
MI,2017,0.134445173539475,26,MICHIGAN,22,23
MI,2018,0.161699010169843,26,MICHIGAN,22,23
MI,2019,0.0256988928427932,26,MICHIGAN,22,23
MI,2020,0.0218053387604016,26,MICHIGAN,22,23
MN,2015,-1.35198759218839,27,MINNESOTA,23,33
MN,2016,-1.32721192427867,27,MINNESOTA,23,33
MN,2017,-1.33715361361219,27,MINNESOTA,23,33
MN,2018,-1.29139442837518,27,MINNESOTA,23,33
MN,2019,-1.24137257854844,27,MINNESOTA,23,33
MN,2020,-1.19712644678138,27,MINNESOTA,23,33
MO,2015,1.06198919370538,29,MISSOURI,25,34
MO,2016,1.20477933232317,29,MISSOURI,25,34
MO,2017,1.2943346300206,29,MISSOURI,25,34
MO,2018,1.29951420512446,29,MISSOURI,25,34
MO,2019,1.26264358536854,29,MISSOURI,25,34
MO,2020,1.26663040473206,29,MISSOURI,25,34
MS,2015,2.56631706601503,28,MISSISSIPPI,24,46
MS,2016,2.72574049036744,28,MISSISSIPPI,24,46
MS,2017,2.93588610205467,28,MISSISSIPPI,24,46
MS,2018,2.94985016528096,28,MISSISSIPPI,24,46
MS,2019,2.9124575651117,28,MISSISSIPPI,24,46
MS,2020,2.93363656023849,28,MISSISSIPPI,24,46
MT,2015,-0.0847750025161264,30,MONTANA,26,64
MT,2016,-0.171915079770808,30,MONTANA,26,64
MT,2017,-0.17264221681141,30,MONTANA,26,64
MT,2018,-0.149852012317927,30,MONTANA,26,64
MT,2019,-0.125606268960312,30,MONTANA,26,64
MT,2020,-0.109656689878988,30,MONTANA,26,64
NC,2015,1.81964393918896,37,NORTH CAROLINA,33,47
NC,2016,1.98089020267387,37,NORTH CAROLINA,33,47
NC,2017,1.93921148921171,37,NORTH CAROLINA,33,47
NC,2018,1.98045477228415,37,NORTH CAROLINA,33,47
NC,2019,1.93379111940499,37,NORTH CAROLINA,33,47
NC,2020,1.97001775092469,37,NORTH CAROLINA,33,47
ND,2015,1.3679353500305,38,NORTH DAKOTA,34,36
ND,2016,1.42287484058372,38,NORTH DAKOTA,34,36
ND,2017,1.42059194294139,38,NORTH DAKOTA,34,36
ND,2018,1.43731731238195,38,NORTH DAKOTA,34,36
ND,2019,1.4766069309892,38,NORTH DAKOTA,34,36
ND,2020,1.50470318063066,38,NORTH DAKOTA,34,36
NE,2015,0.497583108724963,31,NEBRASKA,27,35
NE,2016,0.467421623583487,31,NEBRASKA,27,35
NE,2017,0.4975767000748,31,NEBRASKA,27,35
NE,2018,0.546625306791,31,NEBRASKA,27,35
NE,2019,0.57948407990377,31,NEBRASKA,27,35
NE,2020,0.540576539464749,31,NEBRASKA,27,35
NH,2015,-0.394122728183906,33,NEW HAMPSHIRE,29,4
NH,2016,-0.384413981316222,33,NEW HAMPSHIRE,29,4
NH,2017,-0.370215299949281,33,NEW HAMPSHIRE,29,4
NH,2018,-0.669294863425693,33,NEW HAMPSHIRE,29,4
NH,2019,-0.651615402794196,33,NEW HAMPSHIRE,29,4
NH,2020,-0.622400028326403,33,NEW HAMPSHIRE,29,4
NJ,2015,-2.49481478166796,34,NEW JERSEY,30,12
NJ,2016,-2.47697376649436,34,NEW JERSEY,30,12
NJ,2017,-2.50027373842749,34,NEW JERSEY,30,12
NJ,2018,-2.59705451232487,34,NEW JERSEY,30,12
NJ,2019,-2.82611930617225,34,NEW JERSEY,30,12
NJ,2020,-2.92999394483718,34,NEW JERSEY,30,12
NM,2015,-1.1552667447134,35,NEW MEXICO,31,66
NM,2016,-1.11463235499136,35,NEW MEXICO,31,66
NM,2017,-1.17565043632822,35,NEW MEXICO,31,66
NM,2018,-1.12463048254321,35,NEW MEXICO,31,66
NM,2019,-1.34779849680938,35,NEW MEXICO,31,66
NM,2020,-1.43066933998225,35,NEW MEXICO,31,66
NV,2015,0.0362591886776633,32,NEVADA,28,65
NV,2016,0.00197462563023323,32,NEVADA,28,65
NV,2017,-0.274743128890463,32,NEVADA,28,65
NV,2018,-0.27220542033826,32,NEVADA,28,65
NV,2019,-0.507005012544874,32,NEVADA,28,65
NV,2020,-0.619795809902352,32,NEVADA,28,65
NY,2015,-2.43694225535229,36,NEW YORK,32,13
NY,2016,-2.62757936711174,36,NEW YORK,32,13
NY,2017,-2.68356243528383,36,NEW YORK,32,13
NY,2018,-2.68524804243773,36,NEW YORK,32,13
NY,2019,-3.07460864008902,36,NEW YORK,32,13
NY,2020,-3.1272052475224,36,NEW YORK,32,13
OH,2015,0.0928249573653737,39,OHIO,35,24
OH,2016,0.146723865913304,39,OHIO,35,24
OH,2017,0.180690854956952,39,OHIO,35,24
OH,2018,0.193326051074407,39,OHIO,35,24
OH,2019,0.212545714153293,39,OHIO,35,24
OH,2020,0.209332983731162,39,OHIO,35,24
OK,2015,1.47351348870748,40,OKLAHOMA,36,53
OK,2016,1.49946894438244,40,OKLAHOMA,36,53
OK,2017,1.54226752090442,40,OKLAHOMA,36,53
OK,2018,1.52499312163315,40,OKLAHOMA,36,53
OK,2019,1.56275377999182,40,OKLAHOMA,36,53
OK,2020,1.5853266455082,40,OKLAHOMA,36,53
OR,2015,-1.9356970795535,41,OREGON,37,72
OR,2016,-1.93368548651102,41,OREGON,37,72
OR,2017,-2.0710204776514,41,OREGON,37,72
OR,2018,-2.10819697686248,41,OREGON,37,72
OR,2019,-2.29888420036481,41,OREGON,37,72
OR,2020,-2.29261116783982,41,OREGON,37,72
PA,2015,0.0710882042186285,42,PENNSYLVANIA,38,14
PA,2016,0.0567316394000778,42,PENNSYLVANIA,38,14
PA,2017,0.0158014089612193,42,PENNSYLVANIA,38,14
PA,2018,0.00360817024622797,42,PENNSYLVANIA,38,14
PA,2019,0.022687642545012,42,PENNSYLVANIA,38,14
PA,2020,-0.0500580386771865,42,PENNSYLVANIA,38,14
RI,2015,-2.12987874447273,44,RHODE ISLAND,39,5
RI,2016,-2.18499379788673,44,RHODE ISLAND,39,5
RI,2017,-2.29559342560115,44,RHODE ISLAND,39,5
RI,2018,-2.42118859885199,44,RHODE ISLAND,39,5
RI,2019,-2.39117253926621,44,RHODE ISLAND,39,5
RI,2020,-2.41285010806612,44,RHODE ISLAND,39,5
SC,2015,1.59201122650781,45,SOUTH CAROLINA,40,48
SC,2016,1.62120991541967,45,SOUTH CAROLINA,40,48
SC,2017,1.66000324364359,45,SOUTH CAROLINA,40,48
SC,2018,1.73924405626382,45,SOUTH CAROLINA,40,48
SC,2019,1.77193931814926,45,SOUTH CAROLINA,40,48
SC,2020,1.80266710981628,45,SOUTH CAROLINA,40,48
SD,2015,1.17152129855073,46,SOUTH DAKOTA,41,37
SD,2016,1.2164498905125,46,SOUTH DAKOTA,41,37
SD,2017,1.22395550103517,46,SOUTH DAKOTA,41,37
SD,2018,1.305573617769,46,SOUTH DAKOTA,41,37
SD,2019,1.33131875915286,46,SOUTH DAKOTA,41,37
SD,2020,1.35065748005325,46,SOUTH DAKOTA,41,37
TN,2015,1.52185466759441,47,TENNESSEE,42,54
TN,2016,1.58680324397327,47,TENNESSEE,42,54
TN,2017,1.6327735616457,47,TENNESSEE,42,54
TN,2018,1.65679211180351,47,TENNESSEE,42,54
TN,2019,1.67065262088609,47,TENNESSEE,42,54
TN,2020,1.72143016482,47,TENNESSEE,42,54
TX,2015,1.27745059770809,48,TEXAS,43,49
TX,2016,1.30587545443685,48,TEXAS,43,49
TX,2017,1.48255757746817,48,TEXAS,43,49
TX,2018,1.49435635857,48,TEXAS,43,49
TX,2019,1.49333637784946,48,TEXAS,43,49
TX,2020,1.48628633802315,48,TEXAS,43,49
UT,2015,1.13134748138459,49,UTAH,44,67
UT,2016,1.15717560202819,49,UTAH,44,67
UT,2017,1.1211276731489,49,UTAH,44,67
UT,2018,1.14666058944883,49,UTAH,44,67
UT,2019,1.09229183157563,49,UTAH,44,67
UT,2020,1.02541177375821,49,UTAH,44,67
VA,2015,1.06375659732017,51,VIRGINIA,46,40
VA,2016,1.10362447165315,51,VIRGINIA,46,40
VA,2017,1.13691439998474,51,VIRGINIA,46,40
VA,2018,1.03909721945091,51,VIRGINIA,46,40
VA,2019,1.02033429449167,51,VIRGINIA,46,40
VA,2020,-0.0584285065761602,51,VIRGINIA,46,40
VT,2015,-1.82304475146645,50,VERMONT,45,6
VT,2016,-2.14488702455334,50,VERMONT,45,6
VT,2017,-2.23606462962737,50,VERMONT,45,6
VT,2018,-2.40395789420959,50,VERMONT,45,6
VT,2019,-2.42724634343898,50,VERMONT,45,6
VT,2020,-2.43950147573189,50,VERMONT,45,6
WA,2015,-1.5128178389069,53,WASHINGTON,47,73
WA,2016,-1.648272851666,53,WASHINGTON,47,73
WA,2017,-1.69293186943402,53,WASHINGTON,47,73
WA,2018,-1.90599594723403,53,WASHINGTON,47,73
WA,2019,-1.98954068924846,53,WASHINGTON,47,73
WA,2020,-2.21424668878594,53,WASHINGTON,47,73
WI,2015,0.0145047275722794,55,WISCONSIN,49,25
WI,2016,0.0200000194045305,55,WISCONSIN,49,25
WI,2017,0.171177757334,55,WISCONSIN,49,25
WI,2018,0.190384778229207,55,WISCONSIN,49,25
WI,2019,0.227748277912741,55,WISCONSIN,49,25
WI,2020,0.232604542145862,55,WISCONSIN,49,25
WV,2015,0.477206012840365,54,WEST VIRGINIA,48,56
WV,2016,0.58039999094445,54,WEST VIRGINIA,48,56
WV,2017,0.572872933531853,54,WEST VIRGINIA,48,56
WV,2018,0.569616941439021,54,WEST VIRGINIA,48,56
WV,2019,0.701570110146931,54,WEST VIRGINIA,48,56
WV,2020,0.70364617801095,54,WEST VIRGINIA,48,56
WY,2015,1.10413965126484,56,WYOMING,50,68
WY,2016,1.10770491480545,56,WYOMING,50,68
WY,2017,1.15880201917942,56,WYOMING,50,68
WY,2018,1.24955488958406,56,WYOMING,50,68
WY,2019,1.31826833475754,56,WYOMING,50,68
WY,2020,1.33178024821234,56,WYOMING,50,68
