state,state_no,state_name,state_fips,state_icpsr,year,std_bowen1,std_bowen2
NJ,30,New Jersey,34,12,1995,1.3328822,0.38995856
NJ,30,New Jersey,34,12,1996,1.3328822,0.38995856
NJ,30,New Jersey,34,12,1997,0.47663185,1.2759759
NJ,30,New Jersey,34,12,1998,0.47663185,1.2759759
NJ,30,New Jersey,34,12,1999,0.51793909,1.3646206
NJ,30,New Jersey,34,12,2000,0.51793909,1.3646206
NJ,30,New Jersey,34,12,2001,0.9776485,1.4632703
NJ,30,New Jersey,34,12,2002,0.9776485,1.4632703
NJ,30,New Jersey,34,12,2003,0.82244313,1.2839965
NJ,30,New Jersey,34,12,2004,0.82244313,1.2839965
NJ,30,New Jersey,34,12,2005,0.70369375,1.3071772
NJ,30,New Jersey,34,12,2006,0.70369375,1.3071772
NJ,30,New Jersey,34,12,2007,0.53944999,1.3548698
NJ,30,New Jersey,34,12,2008,0.53944999,1.3548698
NJ,30,New Jersey,34,12,2009,0.62515426,1.109174
NJ,30,New Jersey,34,12,2010,0.62515426,1.109174
NJ,30,New Jersey,34,12,2011,0.56170654,1.025064
NJ,30,New Jersey,34,12,2012,0.56170654,1.025064
NJ,30,New Jersey,34,12,2013,0.56170654,1.025064
NJ,30,New Jersey,34,12,2014,0.56170654,1.025064
NJ,30,New Jersey,34,12,2015,0.56170654,1.025064
NJ,30,New Jersey,34,12,2016,0.56170654,1.025064
NJ,30,New Jersey,34,12,2017,0.56170654,1.025064
NJ,30,New Jersey,34,12,2018,0.56170654,1.025064
NJ,30,New Jersey,34,12,2019,0.56170654,1.025064
NJ,30,New Jersey,34,12,2020,0.56170654,1.025064
NM,31,New Mexico,35,66,1987,-1.4323794,0.3138566
NM,31,New Mexico,35,66,1988,-1.4323794,0.3138566
NM,31,New Mexico,35,66,1989,-1.4111826,0.32605916
NM,31,New Mexico,35,66,1990,-1.4111826,0.32605916
NM,31,New Mexico,35,66,1991,-1.3401679,0.31148887
NM,31,New Mexico,35,66,1992,-1.3401679,0.31148887
NM,31,New Mexico,35,66,1993,-1.437145,0.40438086
NM,31,New Mexico,35,66,1994,-1.437145,0.40438086
NM,31,New Mexico,35,66,1995,-1.5037073,0.34641492
NM,31,New Mexico,35,66,1996,-1.5037073,0.34641492
NM,31,New Mexico,35,66,1997,-1.4142311,0.42767704
NM,31,New Mexico,35,66,1998,-1.4142311,0.42767704
NM,31,New Mexico,35,66,1999,-1.356724,0.35160062
NM,31,New Mexico,35,66,2000,-1.356724,0.35160062
NM,31,New Mexico,35,66,2001,-1.3541468,0.3546311
NM,31,New Mexico,35,66,2002,-1.3541468,0.3546311
NM,31,New Mexico,35,66,2003,-1.3909042,0.40720737
NM,31,New Mexico,35,66,2004,-1.3909042,0.40720737
NM,31,New Mexico,35,66,2005,-1.4216355,0.49081883
NM,31,New Mexico,35,66,2006,-1.4216355,0.49081883
NM,31,New Mexico,35,66,2007,-1.3290104,0.42011231
NM,31,New Mexico,35,66,2008,-1.3290104,0.42011231
NM,31,New Mexico,35,66,2009,-1.3557793,0.43653458
NM,31,New Mexico,35,66,2010,-1.3557793,0.43653458
NM,31,New Mexico,35,66,2011,-1.3407625,0.3583945
NM,31,New Mexico,35,66,2012,-1.3407625,0.3583945
NM,31,New Mexico,35,66,2013,-1.4528095,0.44218785
NM,31,New Mexico,35,66,2014,-1.4528095,0.44218785
NM,31,New Mexico,35,66,2015,-1.4528095,0.44218785
NM,31,New Mexico,35,66,2016,-1.4528095,0.44218785
NM,31,New Mexico,35,66,2017,-1.4528095,0.44218785
NM,31,New Mexico,35,66,2018,-1.4528095,0.44218785
NM,31,New Mexico,35,66,2019,-1.4528095,0.44218785
NM,31,New Mexico,35,66,2020,-1.4528095,0.44218785
NV,28,Nevada,32,65,1987,-0.86132604,0.040774722
NV,28,Nevada,32,65,1988,-0.86132604,0.040774722
NV,28,Nevada,32,65,1989,-0.42905042,0.24657199
NV,28,Nevada,32,65,1990,-0.42905042,0.24657199
NV,28,Nevada,32,65,1991,-0.66114408,0.18463571
NV,28,Nevada,32,65,1992,-0.66114408,0.18463571
NV,28,Nevada,32,65,1993,-0.6610052,0.14807375
NV,28,Nevada,32,65,1994,-0.6610052,0.14807375
NV,28,Nevada,32,65,1995,-0.60797817,0.18585162
NV,28,Nevada,32,65,1996,-0.60797817,0.18585162
NV,28,Nevada,32,65,1997,-0.4900659,0.34043318
NV,28,Nevada,32,65,1998,-0.4900659,0.34043318
NV,28,Nevada,32,65,1999,-0.61865073,0.87070858
NV,28,Nevada,32,65,2000,-0.61865073,0.87070858
NV,28,Nevada,32,65,2001,-0.60067713,0.83923644
NV,28,Nevada,32,65,2002,-0.60067713,0.83923644
NV,28,Nevada,32,65,2003,-0.29369709,0.5177936
NV,28,Nevada,32,65,2004,-0.29369709,0.5177936
NV,28,Nevada,32,65,2005,-0.53845924,0.98316318
NV,28,Nevada,32,65,2006,-0.53845924,0.98316318
NV,28,Nevada,32,65,2007,-0.25822529,1.2888765
NV,28,Nevada,32,65,2008,-0.25822529,1.2888765
NV,28,Nevada,32,65,2009,-0.38859421,1.0944937
NV,28,Nevada,32,65,2010,-0.38859421,1.0944937
NV,28,Nevada,32,65,2011,-0.58375943,0.945889
NV,28,Nevada,32,65,2012,-0.58375943,0.945889
NV,28,Nevada,32,65,2013,-0.6131233,0.88131964
NV,28,Nevada,32,65,2014,-0.6131233,0.88131964
NV,28,Nevada,32,65,2015,-0.6131233,0.88131964
NV,28,Nevada,32,65,2016,-0.6131233,0.88131964
NV,28,Nevada,32,65,2017,-0.6131233,0.88131964
NV,28,Nevada,32,65,2018,-0.6131233,0.88131964
NV,28,Nevada,32,65,2019,-0.6131233,0.88131964
NV,28,Nevada,32,65,2020,-0.6131233,0.88131964
NY,32,New York,36,13,1987,-0.6131233,0.88131964
NY,32,New York,36,13,1988,-0.6131233,0.88131964
NY,32,New York,36,13,1989,4.2334013,0.57047009
NY,32,New York,36,13,1990,4.2334013,0.57047009
NY,32,New York,36,13,1991,4.4641657,0.43056002
NY,32,New York,36,13,1992,4.4641657,0.43056002
NY,32,New York,36,13,1993,4.4641657,0.43056002
NY,32,New York,36,13,1994,4.4641657,0.43056002
NY,32,New York,36,13,1995,4.4641657,0.43056002
NY,32,New York,36,13,1996,4.4641657,0.43056002
NY,32,New York,36,13,1997,4.4641657,0.43056002
NY,32,New York,36,13,1998,4.4641657,0.43056002
NY,32,New York,36,13,1999,4.4641657,0.43056002
NY,32,New York,36,13,2000,4.4641657,0.43056002
NY,32,New York,36,13,2001,5.5354795,-1.6372461
NY,32,New York,36,13,2002,5.5354795,-1.6372461
NY,32,New York,36,13,2003,4.1484923,0.037197083
NY,32,New York,36,13,2004,4.1484923,0.037197083
NY,32,New York,36,13,2005,5.1865449,-1.8915372
NY,32,New York,36,13,2006,5.1865449,-1.8915372
NY,32,New York,36,13,2007,4.9877224,-1.95812
NY,32,New York,36,13,2008,4.9877224,-1.95812
NY,32,New York,36,13,2009,4.6085591,-1.3354416
NY,32,New York,36,13,2010,4.6085591,-1.3354416
NY,32,New York,36,13,2011,4.7010403,-2.1007705
NY,32,New York,36,13,2012,4.7010403,-2.1007705
NY,32,New York,36,13,2013,4.4785709,-2.3236535
NY,32,New York,36,13,2014,4.4785709,-2.3236535
NY,32,New York,36,13,2015,4.4785709,-2.3236535
NY,32,New York,36,13,2016,4.4785709,-2.3236535
NY,32,New York,36,13,2017,4.4785709,-2.3236535
NY,32,New York,36,13,2018,4.4785709,-2.3236535
NY,32,New York,36,13,2019,4.4785709,-2.3236535
NY,32,New York,36,13,2020,4.4785709,-2.3236535
OH,35,Ohio,39,24,1987,4.4785709,-2.3236535
OH,35,Ohio,39,24,1988,4.4785709,-2.3236535
OH,35,Ohio,39,24,1989,1.5524987,-0.72480279
OH,35,Ohio,39,24,1990,1.5524987,-0.72480279
OH,35,Ohio,39,24,1991,1.6868366,-0.76331937
OH,35,Ohio,39,24,1992,1.6868366,-0.76331937
OH,35,Ohio,39,24,1993,2.0687656,-1.2937241
OH,35,Ohio,39,24,1994,2.0687656,-1.2937241
OH,35,Ohio,39,24,1995,1.2624377,-0.33995247
OH,35,Ohio,39,24,1996,1.2624377,-0.33995247
OH,35,Ohio,39,24,1997,2.0202725,-1.4332715
OH,35,Ohio,39,24,1998,2.0202725,-1.4332715
OH,35,Ohio,39,24,1999,1.1999556,-0.45299712
OH,35,Ohio,39,24,2000,1.1999556,-0.45299712
OH,35,Ohio,39,24,2001,1.8034105,-0.79348052
OH,35,Ohio,39,24,2002,1.8034105,-0.79348052
OH,35,Ohio,39,24,2003,1.7139474,-0.89294285
OH,35,Ohio,39,24,2004,1.7139474,-0.89294285
OH,35,Ohio,39,24,2005,1.619188,-0.85543036
OH,35,Ohio,39,24,2006,1.619188,-0.85543036
OH,35,Ohio,39,24,2007,2.3814528,-2.07951
OH,35,Ohio,39,24,2008,2.3814528,-2.07951
OH,35,Ohio,39,24,2009,1.5933985,-0.96561724
OH,35,Ohio,39,24,2010,1.5933985,-0.96561724
OH,35,Ohio,39,24,2011,1.4599814,-0.95480686
OH,35,Ohio,39,24,2012,1.4599814,-0.95480686
OH,35,Ohio,39,24,2013,1.1780857,-0.58529955
OH,35,Ohio,39,24,2014,1.1780857,-0.58529955
OH,35,Ohio,39,24,2015,1.1780857,-0.58529955
OH,35,Ohio,39,24,2016,1.1780857,-0.58529955
OH,35,Ohio,39,24,2017,1.1780857,-0.58529955
OH,35,Ohio,39,24,2018,1.1780857,-0.58529955
OH,35,Ohio,39,24,2019,1.1780857,-0.58529955
OH,35,Ohio,39,24,2020,1.1780857,-0.58529955
OK,36,Oklahoma,40,53,1987,0.32055581,-0.6181764
OK,36,Oklahoma,40,53,1988,0.32055581,-0.6181764
OK,36,Oklahoma,40,53,1989,0.63574409,-0.63812822
OK,36,Oklahoma,40,53,1990,0.63574409,-0.63812822
OK,36,Oklahoma,40,53,1991,0.43148917,-0.1430759
OK,36,Oklahoma,40,53,1992,0.43148917,-0.1430759
OK,36,Oklahoma,40,53,1993,0.34686711,-0.14658494
OK,36,Oklahoma,40,53,1994,0.34686711,-0.14658494
OK,36,Oklahoma,40,53,1995,0.2433425,-0.11164708
OK,36,Oklahoma,40,53,1996,0.2433425,-0.11164708
OK,36,Oklahoma,40,53,1997,0.24995659,-0.13197005
OK,36,Oklahoma,40,53,1998,0.24995659,-0.13197005
OK,36,Oklahoma,40,53,1999,0.50547397,-0.060377434
OK,36,Oklahoma,40,53,2000,0.50547397,-0.060377434
OK,36,Oklahoma,40,53,2001,0.3987515,-0.080544464
OK,36,Oklahoma,40,53,2002,0.3987515,-0.080544464
OK,36,Oklahoma,40,53,2003,0.314408,-0.074866764
OK,36,Oklahoma,40,53,2004,0.314408,-0.074866764
OK,36,Oklahoma,40,53,2005,0.22355628,-0.073410697
OK,36,Oklahoma,40,53,2006,0.22355628,-0.073410697
OK,36,Oklahoma,40,53,2007,0.064586297,0.035919711
OK,36,Oklahoma,40,53,2008,0.064586297,0.035919711
OK,36,Oklahoma,40,53,2009,0.073877022,-0.04511236
OK,36,Oklahoma,40,53,2010,0.073877022,-0.04511236
OK,36,Oklahoma,40,53,2011,-0.040201537,-0.14497684
OK,36,Oklahoma,40,53,2012,-0.040201537,-0.14497684
OK,36,Oklahoma,40,53,2013,-0.070377573,-0.11135411
OK,36,Oklahoma,40,53,2014,-0.070377573,-0.11135411
OK,36,Oklahoma,40,53,2015,-0.070377573,-0.11135411
OK,36,Oklahoma,40,53,2016,-0.070377573,-0.11135411
OK,36,Oklahoma,40,53,2017,-0.070377573,-0.11135411
OK,36,Oklahoma,40,53,2018,-0.070377573,-0.11135411
OK,36,Oklahoma,40,53,2019,-0.070377573,-0.11135411
OK,36,Oklahoma,40,53,2020,-0.070377573,-0.11135411
OR,37,Oregon,41,72,1987,-0.68109035,0.1750506
OR,37,Oregon,41,72,1988,-0.68109035,0.1750506
OR,37,Oregon,41,72,1989,0.015984984,0.24508077
OR,37,Oregon,41,72,1990,0.015984984,0.24508077
OR,37,Oregon,41,72,1991,-0.37938398,0.20596366
OR,37,Oregon,41,72,1992,-0.37938398,0.20596366
OR,37,Oregon,41,72,1993,-0.2481239,-0.05641003
OR,37,Oregon,41,72,1994,-0.2481239,-0.05641003
OR,37,Oregon,41,72,1995,-0.42866683,0.26094481
OR,37,Oregon,41,72,1996,-0.42866683,0.26094481
OR,37,Oregon,41,72,1997,-0.42235053,0.15969668
OR,37,Oregon,41,72,1998,-0.42235053,0.15969668
OR,37,Oregon,41,72,1999,-0.22781886,0.10919024
OR,37,Oregon,41,72,2000,-0.22781886,0.10919024
OR,37,Oregon,41,72,2001,-0.003090409,-0.085680038
OR,37,Oregon,41,72,2002,-0.003090409,-0.085680038
OR,37,Oregon,41,72,2003,-0.092183866,-0.095960803
OR,37,Oregon,41,72,2004,-0.092183866,-0.095960803
OR,37,Oregon,41,72,2005,-0.17526381,0.020161755
OR,37,Oregon,41,72,2006,-0.17526381,0.020161755
OR,37,Oregon,41,72,2007,-0.12378397,0.24875192
OR,37,Oregon,41,72,2008,-0.12378397,0.24875192
OR,37,Oregon,41,72,2009,-0.17467159,0.38265586
OR,37,Oregon,41,72,2010,-0.17467159,0.38265586
OR,37,Oregon,41,72,2011,-0.19066732,0.20036195
OR,37,Oregon,41,72,2012,-0.19066732,0.20036195
OR,37,Oregon,41,72,2013,-0.13717958,0.1786138
OR,37,Oregon,41,72,2014,-0.13717958,0.1786138
OR,37,Oregon,41,72,2015,-0.13717958,0.1786138
OR,37,Oregon,41,72,2016,-0.13717958,0.1786138
OR,37,Oregon,41,72,2017,-0.13717958,0.1786138
OR,37,Oregon,41,72,2018,-0.13717958,0.1786138
OR,37,Oregon,41,72,2019,-0.13717958,0.1786138
OR,37,Oregon,41,72,2020,-0.13717958,0.1786138
PA,38,Pennsylvania,42,14,1987,2.1067607,0.076590635
PA,38,Pennsylvania,42,14,1988,2.1067607,0.076590635
PA,38,Pennsylvania,42,14,1989,2.0356638,1.0280337
PA,38,Pennsylvania,42,14,1990,2.0356638,1.0280337
PA,38,Pennsylvania,42,14,1991,2.0216217,0.95602161
PA,38,Pennsylvania,42,14,1992,2.0216217,0.95602161
PA,38,Pennsylvania,42,14,1993,1.629375,1.2711424
PA,38,Pennsylvania,42,14,1994,1.629375,1.2711424
PA,38,Pennsylvania,42,14,1995,2.1508303,0.65578979
PA,38,Pennsylvania,42,14,1996,2.1508303,0.65578979
PA,38,Pennsylvania,42,14,1997,1.6521163,1.3494298
PA,38,Pennsylvania,42,14,1998,1.6521163,1.3494298
PA,38,Pennsylvania,42,14,1999,1.985136,1.7803088
PA,38,Pennsylvania,42,14,2000,1.985136,1.7803088
PA,38,Pennsylvania,42,14,2001,2.1621149,1.5858648
PA,38,Pennsylvania,42,14,2002,2.1621149,1.5858648
PA,38,Pennsylvania,42,14,2003,2.695204,1.5417324
PA,38,Pennsylvania,42,14,2004,2.695204,1.5417324
PA,38,Pennsylvania,42,14,2005,3.4472246,0.93773657
PA,38,Pennsylvania,42,14,2006,3.4472246,0.93773657
PA,38,Pennsylvania,42,14,2007,3.5846155,0.71518588
PA,38,Pennsylvania,42,14,2008,3.5846155,0.71518588
PA,38,Pennsylvania,42,14,2009,3.4468091,0.97785562
PA,38,Pennsylvania,42,14,2010,3.4468091,0.97785562
PA,38,Pennsylvania,42,14,2011,2.9522793,1.0872194
PA,38,Pennsylvania,42,14,2012,2.9522793,1.0872194
PA,38,Pennsylvania,42,14,2013,2.6022792,1.5660282
PA,38,Pennsylvania,42,14,2014,2.6022792,1.5660282
PA,38,Pennsylvania,42,14,2015,2.6022792,1.5660282
PA,38,Pennsylvania,42,14,2016,2.6022792,1.5660282
PA,38,Pennsylvania,42,14,2017,2.6022792,1.5660282
PA,38,Pennsylvania,42,14,2018,2.6022792,1.5660282
PA,38,Pennsylvania,42,14,2019,2.6022792,1.5660282
PA,38,Pennsylvania,42,14,2020,2.6022792,1.5660282
RI,39,Rhode Island,44,5,1987,-0.99395561,-0.39328372
RI,39,Rhode Island,44,5,1988,-0.99395561,-0.39328372
RI,39,Rhode Island,44,5,1989,-0.79416317,-0.59841532
RI,39,Rhode Island,44,5,1990,-0.79416317,-0.59841532
RI,39,Rhode Island,44,5,1991,-0.78274059,-0.6338973
RI,39,Rhode Island,44,5,1992,-0.78274059,-0.6338973
RI,39,Rhode Island,44,5,1993,-0.70132142,-0.69021493
RI,39,Rhode Island,44,5,1994,-0.70132142,-0.69021493
RI,39,Rhode Island,44,5,1995,-0.70132142,-0.69021493
RI,39,Rhode Island,44,5,1996,-0.70132142,-0.69021493
RI,39,Rhode Island,44,5,1997,-0.70132142,-0.69021493
RI,39,Rhode Island,44,5,1998,-0.70132142,-0.69021493
RI,39,Rhode Island,44,5,1999,-0.70132142,-0.69021493
RI,39,Rhode Island,44,5,2000,-0.70132142,-0.69021493
RI,39,Rhode Island,44,5,2001,-0.19470654,-0.52055246
RI,39,Rhode Island,44,5,2002,-0.19470654,-0.52055246
RI,39,Rhode Island,44,5,2003,-0.46382165,-0.072244309
RI,39,Rhode Island,44,5,2004,-0.46382165,-0.072244309
RI,39,Rhode Island,44,5,2005,-0.46839371,-0.081869222
RI,39,Rhode Island,44,5,2006,-0.46839371,-0.081869222
RI,39,Rhode Island,44,5,2007,-0.68073487,0.17089406
RI,39,Rhode Island,44,5,2008,-0.68073487,0.17089406
RI,39,Rhode Island,44,5,2009,-0.63436031,0.046436809
RI,39,Rhode Island,44,5,2010,-0.63436031,0.046436809
RI,39,Rhode Island,44,5,2011,-0.69602752,0.12793647
RI,39,Rhode Island,44,5,2012,-0.69602752,0.12793647
RI,39,Rhode Island,44,5,2013,0.25451887,-1.0642328
RI,39,Rhode Island,44,5,2014,0.25451887,-1.0642328
RI,39,Rhode Island,44,5,2015,0.25451887,-1.0642328
RI,39,Rhode Island,44,5,2016,0.25451887,-1.0642328
RI,39,Rhode Island,44,5,2017,0.25451887,-1.0642328
RI,39,Rhode Island,44,5,2018,0.25451887,-1.0642328
RI,39,Rhode Island,44,5,2019,0.25451887,-1.0642328
RI,39,Rhode Island,44,5,2020,0.25451887,-1.0642328
SC,40,South Carolina,45,48,1987,-0.059700634,-0.56677514
SC,40,South Carolina,45,48,1988,-0.059700634,-0.56677514
SC,40,South Carolina,45,48,1989,-0.072405621,-0.60166758
SC,40,South Carolina,45,48,1990,-0.072405621,-0.60166758
SC,40,South Carolina,45,48,1991,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,1992,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,1993,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,1994,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,1995,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,1996,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,1997,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,1998,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,1999,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,2000,-0.53109759,-0.094550043
SC,40,South Carolina,45,48,2001,-0.54233521,-0.25311145
SC,40,South Carolina,45,48,2002,-0.54233521,-0.25311145
SC,40,South Carolina,45,48,2003,-0.73164088,-0.08937259
SC,40,South Carolina,45,48,2004,-0.73164088,-0.08937259
SC,40,South Carolina,45,48,2005,-0.51369667,0.13708749
SC,40,South Carolina,45,48,2006,-0.51369667,0.13708749
SC,40,South Carolina,45,48,2007,-0.18290837,-0.32506621
SC,40,South Carolina,45,48,2008,-0.18290837,-0.32506621
SC,40,South Carolina,45,48,2009,-0.23994106,-0.19784842
SC,40,South Carolina,45,48,2010,-0.23994106,-0.19784842
SC,40,South Carolina,45,48,2011,-0.49028069,0.12133681
SC,40,South Carolina,45,48,2012,-0.49028069,0.12133681
SC,40,South Carolina,45,48,2013,-0.06128747,-0.46829566
SC,40,South Carolina,45,48,2014,-0.06128747,-0.46829566
SC,40,South Carolina,45,48,2015,-0.06128747,-0.46829566
SC,40,South Carolina,45,48,2016,-0.06128747,-0.46829566
SC,40,South Carolina,45,48,2017,-0.06128747,-0.46829566
SC,40,South Carolina,45,48,2018,-0.06128747,-0.46829566
SC,40,South Carolina,45,48,2019,-0.06128747,-0.46829566
SC,40,South Carolina,45,48,2020,-0.06128747,-0.46829566
SD,41,South Dakota,46,37,1987,-1.43848,0.10704148
SD,41,South Dakota,46,37,1988,-1.43848,0.10704148
SD,41,South Dakota,46,37,1989,-1.4383887,0.11620963
SD,41,South Dakota,46,37,1990,-1.4383887,0.11620963
SD,41,South Dakota,46,37,1991,-1.383239,0.1363204
SD,41,South Dakota,46,37,1992,-1.383239,0.1363204
SD,41,South Dakota,46,37,1993,-1.374118,0.12323938
SD,41,South Dakota,46,37,1994,-1.374118,0.12323938
SD,41,South Dakota,46,37,1995,-1.4075776,0.16038832
SD,41,South Dakota,46,37,1996,-1.4075776,0.16038832
SD,41,South Dakota,46,37,1997,-1.4242435,0.14789648
SD,41,South Dakota,46,37,1998,-1.4242435,0.14789648
SD,41,South Dakota,46,37,1999,-1.3526472,0.14930153
SD,41,South Dakota,46,37,2000,-1.3526472,0.14930153
SD,41,South Dakota,46,37,2001,-1.3510746,0.12860541
SD,41,South Dakota,46,37,2002,-1.3510746,0.12860541
SD,41,South Dakota,46,37,2003,-1.3754377,0.1256436
SD,41,South Dakota,46,37,2004,-1.3754377,0.1256436
SD,41,South Dakota,46,37,2005,-1.4272554,0.11043646
SD,41,South Dakota,46,37,2006,-1.4272554,0.11043646
SD,41,South Dakota,46,37,2007,-1.4453908,0.11732376
SD,41,South Dakota,46,37,2008,-1.4453908,0.11732376
SD,41,South Dakota,46,37,2009,-1.4025828,0.087409928
SD,41,South Dakota,46,37,2010,-1.4025828,0.087409928
SD,41,South Dakota,46,37,2011,-1.4773207,0.1258436
SD,41,South Dakota,46,37,2012,-1.4773207,0.1258436
SD,41,South Dakota,46,37,2013,-1.4485012,0.097531669
SD,41,South Dakota,46,37,2014,-1.4485012,0.097531669
SD,41,South Dakota,46,37,2015,-1.4485012,0.097531669
SD,41,South Dakota,46,37,2016,-1.4485012,0.097531669
SD,41,South Dakota,46,37,2017,-1.4485012,0.097531669
SD,41,South Dakota,46,37,2018,-1.4485012,0.097531669
SD,41,South Dakota,46,37,2019,-1.4485012,0.097531669
SD,41,South Dakota,46,37,2020,-1.4485012,0.097531669
TN,42,Tennessee,47,54,1987,-0.71706825,0.23063317
TN,42,Tennessee,47,54,1988,-0.71706825,0.23063317
TN,42,Tennessee,47,54,1989,-0.64869916,0.2254159
TN,42,Tennessee,47,54,1990,-0.64869916,0.2254159
TN,42,Tennessee,47,54,1991,-0.52675021,0.14719591
TN,42,Tennessee,47,54,1992,-0.52675021,0.14719591
TN,42,Tennessee,47,54,1993,-0.65285844,0.24210064
TN,42,Tennessee,47,54,1994,-0.65285844,0.24210064
TN,42,Tennessee,47,54,1995,-0.69981605,0.27478248
TN,42,Tennessee,47,54,1996,-0.69981605,0.27478248
TN,42,Tennessee,47,54,1997,-0.68153381,0.30840701
TN,42,Tennessee,47,54,1998,-0.68153381,0.30840701
TN,42,Tennessee,47,54,1999,-0.4640165,0.040620036
TN,42,Tennessee,47,54,2000,-0.4640165,0.040620036
TN,42,Tennessee,47,54,2001,-0.62739724,0.22872882
TN,42,Tennessee,47,54,2002,-0.62739724,0.22872882
TN,42,Tennessee,47,54,2003,-0.72919631,0.35253817
TN,42,Tennessee,47,54,2004,-0.72919631,0.35253817
TN,42,Tennessee,47,54,2005,-0.62338668,0.25694528
TN,42,Tennessee,47,54,2006,-0.62338668,0.25694528
TN,42,Tennessee,47,54,2007,-0.68859798,0.36646155
TN,42,Tennessee,47,54,2008,-0.68859798,0.36646155
TN,42,Tennessee,47,54,2009,-0.55527574,0.34162033
TN,42,Tennessee,47,54,2010,-0.55527574,0.34162033
TN,42,Tennessee,47,54,2011,-0.74816728,0.42767689
TN,42,Tennessee,47,54,2012,-0.74816728,0.42767689
TN,42,Tennessee,47,54,2013,-0.64743292,0.28177771
TN,42,Tennessee,47,54,2014,-0.64743292,0.28177771
TN,42,Tennessee,47,54,2015,-0.64743292,0.28177771
TN,42,Tennessee,47,54,2016,-0.64743292,0.28177771
TN,42,Tennessee,47,54,2017,-0.64743292,0.28177771
TN,42,Tennessee,47,54,2018,-0.64743292,0.28177771
TN,42,Tennessee,47,54,2019,-0.64743292,0.28177771
TN,42,Tennessee,47,54,2020,-0.64743292,0.28177771
TX,43,Texas,48,49,1987,-0.14137098,0.43675137
TX,43,Texas,48,49,1988,-0.14137098,0.43675137
TX,43,Texas,48,49,1989,0.45727816,-0.23380719
TX,43,Texas,48,49,1990,0.45727816,-0.23380719
TX,43,Texas,48,49,1991,0.035552129,0.48187461
TX,43,Texas,48,49,1992,0.035552129,0.48187461
TX,43,Texas,48,49,1993,-0.29165223,0.91723812
TX,43,Texas,48,49,1994,-0.29165223,0.91723812
TX,43,Texas,48,49,1995,-0.27452826,0.95364988
TX,43,Texas,48,49,1996,-0.27452826,0.95364988
TX,43,Texas,48,49,1997,-0.22960682,1.0191227
TX,43,Texas,48,49,1998,-0.22960682,1.0191227
TX,43,Texas,48,49,1999,-0.088009834,1.1979667
TX,43,Texas,48,49,2000,-0.088009834,1.1979667
TX,43,Texas,48,49,2001,-0.047540095,1.2589771
TX,43,Texas,48,49,2002,-0.047540095,1.2589771
TX,43,Texas,48,49,2003,0.36531481,0.59026843
TX,43,Texas,48,49,2004,0.36531481,0.59026843
TX,43,Texas,48,49,2005,0.12370806,0.76683187
TX,43,Texas,48,49,2006,0.12370806,0.76683187
TX,43,Texas,48,49,2007,-0.15891054,1.1666105
TX,43,Texas,48,49,2008,-0.15891054,1.1666105
TX,43,Texas,48,49,2009,-0.076002471,1.245044
TX,43,Texas,48,49,2010,-0.076002471,1.245044
TX,43,Texas,48,49,2011,-0.058557928,0.94016945
TX,43,Texas,48,49,2012,-0.058557928,0.94016945
TX,43,Texas,48,49,2013,0.088089794,0.67585838
TX,43,Texas,48,49,2014,0.088089794,0.67585838
TX,43,Texas,48,49,2015,0.088089794,0.67585838
TX,43,Texas,48,49,2016,0.088089794,0.67585838
TX,43,Texas,48,49,2017,0.088089794,0.67585838
TX,43,Texas,48,49,2018,0.088089794,0.67585838
TX,43,Texas,48,49,2019,0.088089794,0.67585838
TX,43,Texas,48,49,2020,0.088089794,0.67585838
UT,44,Utah,49,67,1987,-1.4358916,0.30583709
UT,44,Utah,49,67,1988,-1.4358916,0.30583709
UT,44,Utah,49,67,1989,-1.4502791,0.34449235
UT,44,Utah,49,67,1990,-1.4502791,0.34449235
UT,44,Utah,49,67,1991,-1.3925588,0.34849599
UT,44,Utah,49,67,1992,-1.3925588,0.34849599
UT,44,Utah,49,67,1993,-1.3937669,0.38680995
UT,44,Utah,49,67,1994,-1.3937669,0.38680995
UT,44,Utah,49,67,1995,-1.406183,0.32119575
UT,44,Utah,49,67,1996,-1.406183,0.32119575
UT,44,Utah,49,67,1997,-1.4881918,0.30897465
UT,44,Utah,49,67,1998,-1.4881918,0.30897465
UT,44,Utah,49,67,1999,-1.460804,0.30878809
UT,44,Utah,49,67,2000,-1.460804,0.30878809
UT,44,Utah,49,67,2001,-1.3705815,0.23517357
UT,44,Utah,49,67,2002,-1.3705815,0.23517357
UT,44,Utah,49,67,2003,-1.4114635,0.27470794
UT,44,Utah,49,67,2004,-1.4114635,0.27470794
UT,44,Utah,49,67,2005,-1.4330583,0.2982994
UT,44,Utah,49,67,2006,-1.4330583,0.2982994
UT,44,Utah,49,67,2007,-1.4396816,0.3243553
UT,44,Utah,49,67,2008,-1.4396816,0.3243553
UT,44,Utah,49,67,2009,-1.4478292,0.33544847
