state,state_name,init,initiatives,year,initiaitves,mean,sd,std_init_use
AR,ARKANSAS,2,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,3,1996,3,0.460817397825272,1.58867137916095,1.59830575125976
AR,ARKANSAS,2,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,2,2000,2,0.460817397825272,1.58867137916095,0.968848952882653
AR,ARKANSAS,2,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
AR,ARKANSAS,2,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,18,1990,18,0.460817397825272,1.58867137916095,11.0401577269164
CA,CALIFORNIA,2,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,7,1992,7,0.460817397825272,1.58867137916095,4.1161329447682
CA,CALIFORNIA,2,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,5,1994,5,0.460817397825272,1.58867137916095,2.85721934801398
CA,CALIFORNIA,2,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,17,1996,17,0.460817397825272,1.58867137916095,10.4107009285393
CA,CALIFORNIA,2,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,12,1998,12,0.460817397825272,1.58867137916095,7.26341693665375
CA,CALIFORNIA,2,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,12,2000,12,0.460817397825272,1.58867137916095,7.26341693665375
CA,CALIFORNIA,2,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
CA,CALIFORNIA,2,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,5,1990,5,0.460817397825272,1.58867137916095,2.85721934801398
CO,COLORADO,2,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,10,1992,10,0.460817397825272,1.58867137916095,6.00450333989953
CO,COLORADO,2,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,13,1994,13,0.460817397825272,1.58867137916095,7.89287373503086
CO,COLORADO,2,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,8,1996,8,0.460817397825272,1.58867137916095,4.74558974314531
CO,COLORADO,2,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,8,1998,8,0.460817397825272,1.58867137916095,4.74558974314531
CO,COLORADO,2,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,6,2000,6,0.460817397825272,1.58867137916095,3.48667614639109
CO,COLORADO,2,1,2001,1,0.460817397825272,1.58867137916095,0.339392154505543
CO,COLORADO,2,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
CO,COLORADO,2,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1992,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1996,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2000,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
CT,CONNECTICUT,1,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1992,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1996,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2000,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
DE,DELAWARE,1,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,2,1992,2,0.460817397825272,1.58867137916095,0.968848952882653
FL,FLORIDA,2,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,2,1994,2,0.460817397825272,1.58867137916095,0.968848952882653
FL,FLORIDA,2,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,4,1996,4,0.460817397825272,1.58867137916095,2.22776254963687
FL,FLORIDA,2,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,1,2000,1,0.460817397825272,1.58867137916095,0.339392154505543
FL,FLORIDA,2,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
FL,FLORIDA,2,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1992,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1996,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2000,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
GA,GEORGIA,1,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1992,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1996,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2000,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
HI,HAWAII,1,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1992,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1996,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2000,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
IL,ILLINOIS,2,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1992,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1996,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2000,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
IN,INDIANA,1,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1992,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1996,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2000,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
IA,IOWA,1,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1992,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1996,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2000,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2007,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2008,0,0.460817397825272,1.58867137916095,-0.290064643871566
KS,KANSAS,1,0,2009,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1990,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1991,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1992,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1993,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1994,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1995,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1996,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1997,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1998,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,1999,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,2000,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,2001,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,2002,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,2003,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,2004,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,2005,0,0.460817397825272,1.58867137916095,-0.290064643871566
KY,KENTUCKY,1,0,2006,0,0.460817397825272,1.58867137916095,-0.290064643871566
